"Project","Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"antlr4","78155af499f821f91328ef68f7d6151bc43fd168","tool-testsuite/test/org/antlr/v4/test/tool/TestATNConstruction.java","6","0","2","29","549","760","0"
"hazelcast","1ec9b79a96f8c74881d2912c4d7b3c40f62a8b64","hazelcast/src/main/java/com/hazelcast/map/impl/querycache/subscriber/AbstractQueryCacheEndToEndConstructor.java","6","0","2","3","111","170","1"
"hazelcast","a7693e73119b42a3f46bee85e07a7a3cb723c531","hazelcast/src/main/java/com/hazelcast/map/impl/querycache/subscriber/AbstractQueryCacheEndToEndConstructor.java","6","0","2","3","113","173","0"
"elasticsearch","5a64f08f048461a63a0ca1354a5050c954e63d52","core/src/main/java/org/elasticsearch/common/settings/ClusterSettings.java","6","0","2","3","129","163","0"
"elasticsearch","7cc2bc8a145456297e7e33a2c22f5ea4b778e04e","src/test/java/org/elasticsearch/index/query/IndexQueryParserFilterCachingTests.java","6","0","2","3","214","276","0"
"BroadleafCommerce","a4c6b8b0615cd9afce9835833bf6ea281879e52a","common/src/main/java/org/broadleafcommerce/common/web/resource/BroadleafResourceHttpRequestHandler.java","6","0","2","3","51","100","0"
"oryx","3b0fc229b3818b52dda4b6b863f9bca5dcfc4d86","app/oryx-app-serving/src/main/java/com/cloudera/oryx/app/serving/kmeans/model/KMeansServingModelManager.java","6","0","2","3","64","108","0"
"oryx","fddb336ac30ea3fb0bde91c61ef043f523d7d9fe","app/oryx-app-serving/src/main/java/com/cloudera/oryx/app/serving/kmeans/model/KMeansServingModelManager.java","6","0","2","3","67","111","0"
"hazelcast","0582fc44e38c67efafe1cac98a42364d03f2f364","hazelcast/src/test/java/com/hazelcast/spi/impl/OperationServiceImplTest.java","6","0","2","3","94","120","0"
"neo4j","68c237b92ed8634317ac5f848080810eefa21395","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/catchup/tx/BatchingTxApplier.java","6","0","2","4","106","156","1"
"BroadleafCommerce","89ab11fc4ad655261735d86bf697f21900eb5357","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminAssetUploadController.java","6","0","2","4","120","188","0"
"BroadleafCommerce","eb2d314a8d4af455b5dd36fbb5f694d34db480b0","admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/admin/web/controller/AdminAssetUploadController.java","6","0","2","4","121","189","0"
"hazelcast","44997b22cca35bc3413b8efefb61cff9a963e641","hazelcast/src/main/java/com/hazelcast/map/MapContainerSupport.java","6","0","2","4","37","60","1"
"hazelcast","9535c79edbe80092c005d7aacd68854b57bc9180","hazelcast/src/main/java/com/hazelcast/map/impl/MapContainerSupport.java","6","0","2","4","37","60","1"
"oryx","92bff167832b0389e135a60e46f1284c34744e3c","app/oryx-app-serving/src/main/java/com/cloudera/oryx/app/serving/kmeans/model/KMeansServingModelManager.java","6","0","2","4","72","117","0"
"antlr4","c695ed25e9e716af0e33823a4e9d9b93a2b1bf02","tool-testsuite/test/org/antlr/v4/test/tool/TestTokenStreamRewriter.java","6","0","2","42","805","916","1"
"hazelcast","1eae67881eecaa9f0ee6073a4d1a6739712d47b2","hazelcast/src/main/java/com/hazelcast/replicatedmap/operation/ReplicatedMapInitChunkOperation.java","6","0","2","5","101","140","1"
"hazelcast","21c064b4c2cb2d43e907d21553082abb3e4ba138","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/ReplicatedMapInitChunkOperation.java","6","0","2","5","101","140","1"
"hazelcast","4ac9450aa6da5a4353517409635a0516daf80fd4","hazelcast/src/test/java/com/hazelcast/spi/impl/operationservice/impl/InvocationNestedRemoteTest.java","6","0","2","5","103","140","0"
"elasticsearch","fdf2bb93716c2a6f2b0d0785df386ecd414994c4","src/main/java/org/elasticsearch/search/aggregations/bucket/significant/SignificantLongTerms.java","6","0","2","5","136","184","0"
"elasticsearch","d8cd75544536a211fa5c66e190aa4313213f0308","src/main/java/org/elasticsearch/search/aggregations/bucket/significant/SignificantLongTerms.java","6","0","2","5","137","185","1"
"hazelcast","4eef0f6f0630c47a4baca6875343ccd506948bb5","hazelcast/src/test/java/com/hazelcast/multimap/MultiMapTest.java","6","0","2","5","241","317","1"
"hazelcast","f5d0f6d0c65c355122aa1fd5b9fc9949e7e6258b","hazelcast/src/test/java/com/hazelcast/multimap/MultiMapTest.java","6","0","2","5","241","317","3"
"hazelcast","91623113623055f184207f53a0344bbc82ad227f","hazelcast/src/test/java/com/hazelcast/multimap/MultiMapTest.java","6","0","2","5","246","324","3"
"hazelcast","65df300ddcacf2cee04f1eee8f75731e147decbf","hazelcast-client-legacy/src/main/java/com/hazelcast/client/spi/impl/listener/ClientRegistrationKey.java","6","0","2","5","40","79","1"
"elasticsearch","e1efd5f6baf8dec1c23c79b346b8a29f234a98bb","core/src/main/java/org/elasticsearch/common/inject/internal/ProviderMethod.java","6","0","2","5","70","112","0"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/common/inject/internal/ProviderMethod.java","6","0","2","5","71","114","0"
"elasticsearch","95faa35853bff06d14c9071120988c0cba9aae84","src/main/java/org/elasticsearch/search/aggregations/bucket/InternalSingleBucketAggregation.java","6","0","2","5","81","136","0"
"elasticsearch","3136ed1490e41b4c82b8ee05ff2d224e113ef1b8","core/src/main/java/org/elasticsearch/rest/AbstractRestChannel.java","6","0","2","5","83","137","1"
"netty","eb1d9da76c3938dba74c01dd18ccffca8a778931","transport-native-epoll/src/main/java/io/netty/channel/unix/Errors.java","6","0","2","5","84","135","1"
"netty","075a54af3e607c20eeaf7809a2a08602abd5d735","transport-native-epoll/src/main/java/io/netty/channel/unix/Errors.java","6","0","2","5","84","136","0"
"elasticsearch","30ab8739a6e11ea7d5f25a62e290932d5f2d740f","core/src/main/java/org/elasticsearch/rest/AbstractRestChannel.java","6","0","2","5","90","150","0"
"elasticsearch","366ddfc89a9265e05d23291b02a829f4da1fcbdd","src/main/java/org/elasticsearch/common/lucene/search/function/FieldValueFactorFunction.java","6","0","2","6","121","160","0"
"elasticsearch","99b0faed14b9301d6cd2a3abe2fa847e8a335c44","src/main/java/org/elasticsearch/common/lucene/search/function/FieldValueFactorFunction.java","6","0","2","6","122","161","1"
"hazelcast","317fabec0c90b274c686ba018cc1b465fee244f2","hazelcast-client-new/src/test/java/com/hazelcast/client/stress/MapStableReadStressTest.java","6","0","2","6","79","107","0"
"hazelcast","b777381e2f8cfc3d8bcde3a87c5cc9993e31d4a2","hazelcast-client-new/src/test/java/com/hazelcast/client/stress/MapStableReadStressTest.java","6","0","2","6","81","109","1"
"elasticsearch","b039360d2ea974b9827df90ee7d425ca15c638d6","core/src/main/java/org/elasticsearch/search/fetch/innerhits/InnerHitsFetchSubPhase.java","6","0","2","6","83","118","1"
"elasticsearch","c97833596869141f747110d0046dd9de325a7f3c","core/src/main/java/org/elasticsearch/discovery/DiscoveryService.java","6","0","2","6","91","140","1"
"elasticsearch","5a91ad11152fb54724083b696339b78829c8b905","core/src/main/java/org/elasticsearch/discovery/DiscoveryService.java","6","0","2","6","92","141","0"
"netty","b66b38d3e417324e4eae965795b94976baa9eb11","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandler.java","6","0","2","7","102","159","2"
"netty","2dde3a386bd3652a92c0c862b6588878bd94fe16","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandler.java","6","0","2","7","103","160","1"
"hazelcast","623ff1855aa985aa276e8395aabf0b534c7a36c3","hazelcast-client-legacy/src/main/java/com/hazelcast/client/spi/impl/listener/ClientRegistrationKey.java","6","0","2","7","52","93","0"
"hazelcast","565257f977407eb3a0199d082860209c2958f5f9","hazelcast/src/main/java/com/hazelcast/partition/PartitionInfo.java","6","0","2","7","55","91","1"
"orientdb","2621f13ac9fcec9d191c3af57271270546d8920f","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocalPaginated.java","6","0","2","7","70","118","1"
"orientdb","6061b2a2b5d37ba6f30f9dfa91225ef3b3d718cc","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocalPaginated.java","6","0","2","7","71","119","0"
"orientdb","eb87fd13a08a35e51b139724421fa7adb04049f3","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocalPaginated.java","6","0","2","7","73","120","1"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/action/admin/cluster/tasks/PendingClusterTasksResponse.java","6","0","2","7","94","137","1"
"MapDB","f240461445c439b2258960fb4a0e05fe89e12618","src/test/java/org/mapdb/UtilsTest.java","6","0","2","7","95","137","1"
"neo4j","a49d0e13f44fe938727ef15fd93a227a5d08f35f","enterprise/core-edge/src/main/java/org/neo4j/coreedge/raft/state/CoreState.java","6","0","2","8","180","267","1"
"hazelcast","d568e4d926d925d57d4e79e34614390416749301","hazelcast/src/main/java/com/hazelcast/map/impl/LazyMapEntry.java","6","0","2","8","66","122","0"
"elasticsearch","6eaff9432ddc05adad528761f4ce65545cce9cf8","modules/lang-mustache/src/main/java/org/elasticsearch/script/mustache/MultiSearchTemplateRequest.java","6","0","2","8","69","112","1"
"hazelcast","d551ed762f2dd83eaeffcc7b7b4fc6dad591b31c","hazelcast/src/main/java/com/hazelcast/cache/impl/client/CacheAddEntryListenerRequest.java","6","0","2","8","82","121","0"
"hazelcast","e4f7959a373b0263506a00fa6941d0020407e6fd","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/util/Flyweight.java","6","0","2","8","84","130","1"
"elasticsearch","19cce0b32917a6034ab50b2e33111f37de418139","src/main/java/org/elasticsearch/common/util/concurrent/EsExecutors.java","6","0","2","8","95","156","1"
"elasticsearch","d442e089acc712d4dd28f213a88a2b4595df9f0c","src/main/java/org/elasticsearch/common/util/concurrent/EsExecutors.java","6","0","2","8","95","156","1"
"MapDB","e517b3225f6074fca82d61e449c98a1ade38a627","src/test/java/org/mapdb/UtilsTest.java","6","0","2","8","98","139","0"
"titan","86bc51a0b9aa5d6d59ec1770f6fdafff8d0a5f7e","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeySliceQuery.java","6","0","2","9","51","75","0"
"hazelcast","59cb2e8ff78643aed3594a8f5ba7b41d8eeb5759","hazelcast/src/main/java/com/hazelcast/map/impl/operation/MapOperation.java","6","0","2","9","69","107","2"
"elasticsearch","f8e6cc6facd454fe1916b0e9b0ed325ea71271be","src/main/java/org/apache/lucene/index/TrackingSerialMergeScheduler.java","6","0","2","9","78","122","0"
"elasticsearch","6c34452409d2cc468daced1811db60cd81c6fe95","core/src/main/java/org/elasticsearch/percolator/PercolateContext.java","6","0","2","99","556","692","0"
"hazelcast","879bc99d4b497d8a95681d2422bbe3e330ff449e","hazelcast/src/main/java/com/hazelcast/config/NearCacheConfig.java","6","0","21","13","213","488","1"
"hazelcast","8a85db7a5b644fa0daf05483cd0d241caab60bcb","hazelcast-client/src/main/java/com/hazelcast/client/config/ClientNetworkConfig.java","6","0","24","0","118","300","1"
"hazelcast","4a553f9b78d4cd4414aee65577b8dfbaa42786ad","hazelcast-client/src/main/java/com/hazelcast/client/config/ClientNetworkConfig.java","6","0","24","0","119","303","0"
"neo4j","2fb8aea71a2d50c63f1407b9e975c5e8cbf325dc","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/AuthProceduresInteractionTestBase.java","6","0","24","67","801","1007","1"
"hazelcast","07cd42d5481bc8e9bdc882070746ca7ad10d015b","hazelcast/src/main/java/com/hazelcast/cache/CacheUtil.java","6","0","3","0","28","80","1"
"netty","e6ca9882a107c34cf6358c8d7a68561025f06016","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecompressor.java","6","0","3","0","29","68","1"
"netty","844976a0a2a940eb28293e3f74bc133cbbde0bac","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecompressor.java","6","0","3","0","32","72","0"
"hazelcast","21de2ef614b9a92baec6c4f16f26123a59391cdc","hazelcast/src/main/java/com/hazelcast/map/impl/PartitioningStrategyFactory.java","6","0","3","0","37","78","0"
"hazelcast","4a1593fa6ba5c277c4ad2fc320d803b0e63b9339","hazelcast/src/main/java/com/hazelcast/util/Clock.java","6","0","3","0","56","114","0"
"netty","fdfe3149ba3f68678fa7f73c574c7c61aa33fa2f","codec-dns/src/main/java/io/netty/handler/codec/dns/DatagramDnsResponseDecoder.java","6","0","3","0","74","118","0"
"hazelcast","772b5217030e0fb94bf07a00d9b5e7b275a82030","hazelcast/src/test/java/com/hazelcast/query/impl/extractor/AbstractExtractionSpecification.java","6","0","3","0","77","120","0"
"hazelcast","21586825d367940e1c79cf289e97310daab1200d","hazelcast/src/test/java/com/hazelcast/query/impl/extractor/AbstractExtractionSpecification.java","6","0","3","0","77","121","1"
"junit","7e05cdca2e5a3a46d00036cbaf3d3f5e747e288a","src/main/java/org/junit/runners/Parameterized.java","6","0","3","0","94","162","1"
"junit","531d7c869e294d451314261c81837e1d76afb777","src/main/java/org/junit/runners/Parameterized.java","6","0","3","0","94","163","2"
"junit","982a75011a074ab25f2c96a1c2639c5b1ebb3b18","src/main/java/org/junit/runners/Parameterized.java","6","0","3","0","99","168","1"
"elasticsearch","4b94eb5cb8cc4294ed0e932a5f22c16bd90d4dd7","core/src/main/java/org/elasticsearch/action/admin/cluster/snapshots/status/SnapshotIndexShardStage.java","6","0","3","1","36","96","2"
"netty","2adebc4c54ae98565db8e2a3c02b2ffaa0c101fe","codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectEncoder.java","6","0","3","1","54","109","1"
"netty","81e2db10faaf0389f4e1af8c7132210946203157","codec/src/main/java/io/netty/handler/codec/serialization/CompatibleObjectEncoder.java","6","0","3","1","55","110","0"
"netty","ba6ce5449ee852b782dde9a11933f6a09b123e22","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpRequest.java","6","0","3","10","76","126","0"
"netty","63a02fc04e6ce45aee38b0437ae0279880e5fe40","transport/src/main/java/io/netty/channel/DefaultAddressedEnvelope.java","6","0","3","11","82","132","0"
"hazelcast","78ae1a75208f6777bfb81fd68b2d62b446f83759","hazelcast-hibernate/hazelcast-hibernate3/src/main/java/com/hazelcast/hibernate/serialization/ExpiryMarker.java","6","0","3","11","91","158","0"
"netty","6765e9f99db352a7f814e10d77338760432db155","transport/src/main/java/io/netty/channel/DefaultMaxMessagesRecvByteBufAllocator.java","6","0","3","12","79","124","1"
"elasticsearch","6174e21f47244b6d5153d7d0cc1fe28fe863399d","core/src/test/java/org/elasticsearch/search/aggregations/metrics/ValueCountIT.java","6","0","3","18","244","327","2"
"oryx","cdcb0aae19f56d45ba9d94585e5f974b8f70b7d7","oryx-app-mllib/src/main/java/com/cloudera/oryx/app/mllib/kmeans/KMeansUpdate.java","6","0","3","2","147","215","0"
"oryx","58153f886aa4d625048774f3570def750710bec1","oryx-app-mllib/src/main/java/com/cloudera/oryx/app/mllib/kmeans/KMeansUpdate.java","6","0","3","2","149","217","1"
"elasticsearch","0a69f1e283e26e5d9e6a000b68b9f4778de557a1","core/src/main/java/org/elasticsearch/index/store/IndexStore.java","6","0","3","2","57","98","2"
"elasticsearch","8fec3488807de23a06b4c322c4b41a3791b93344","core/src/main/java/org/elasticsearch/search/profile/AbstractInternalProfileTree.java","6","0","3","2","88","203","0"
"hazelcast","798cdcb7995ba1e5f635103a6069a2a875f914a6","hazelcast/src/main/java/com/hazelcast/nio/serialization/ClassDefinitionBuilder.java","6","0","3","25","162","234","0"
"hazelcast","f5f635261fbe41d12a606af98e438325a6476076","hazelcast/src/main/java/com/hazelcast/spi/impl/NodeEngineImpl.java","6","0","3","38","265","350","1"
"hazelcast","7996c29dd2838061a8b256b6dc1e332197e1f582","hazelcast/src/test/java/com/hazelcast/cluster/MemberListTest.java","6","0","3","4","243","333","0"
"elasticsearch","79356c8a3bdeec28bb2852694a876b13b4e00d9b","core/src/test/java/org/elasticsearch/index/query/ConstantScoreQueryBuilderTests.java","6","0","3","4","87","134","0"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/search/aggregations/bucket/sampler/SamplerAggregationBuilder.java","6","0","3","4","89","136","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/search/aggregations/bucket/sampler/SamplerAggregationBuilder.java","6","0","3","4","89","136","2"
"titan","3247d28161a1c089cb463c208ae21c5129eee1af","titan-core/src/main/java/com/thinkaurelius/titan/graphdb/transaction/StandardTransactionBuilder.java","6","0","3","43","440","559","0"
"hazelcast","ed777f64e4d046bb45ae4ee062b463e33526e3ad","hazelcast-ra/hazelcast-jca/src/main/java/com/hazelcast/jca/HazelcastConnectionImpl.java","6","0","3","47","281","380","1"
"elasticsearch","b0567d7c1894306690fb3aea8b8b2ebc07f9f441","src/test/java/org/elasticsearch/index/mapper/attachment/test/integration/SimpleAttachmentIntegrationTests.java","6","0","3","5","127","212","0"
"netty","1861461db230267fec4e887b6b06eff68fa61d6c","codec/src/test/java/io/netty/handler/codec/ByteToMessageDecoderTest.java","6","0","3","6","216","271","0"
"netty","9aac6dac2e934c7fdcca234607afbd2595b4aebe","codec/src/test/java/io/netty/handler/codec/ByteToMessageDecoderTest.java","6","0","3","6","216","271","0"
"netty","63a02fc04e6ce45aee38b0437ae0279880e5fe40","codec-dns/src/main/java/io/netty/handler/codec/dns/DnsRecordType.java","6","0","3","7","122","403","0"
"hazelcast","e61fb5c3d86ca028d6e3e49a1abcb8e55a938cef","hazelcast/src/main/java/com/hazelcast/map/impl/SyntheticEventFilter.java","6","0","3","7","50","107","0"
"oryx","0c6bf96eb475361ed45c4d7e54a970819e33802a","app/oryx-app-common/src/main/java/com/cloudera/oryx/app/rdf/predict/CategoricalPrediction.java","6","0","3","9","90","140","0"
"oryx","96491d3b4a6649c3c53bed17f1545e3f4f411f7f","app/oryx-app-common/src/main/java/com/cloudera/oryx/app/rdf/predict/CategoricalPrediction.java","6","0","3","9","90","140","0"
"elasticsearch","47f92d7c621eb0b0e4cf350ae21c8553592a324f","core/src/main/java/org/elasticsearch/index/IndexSettings.java","6","0","39","2","342","645","1"
"elasticsearch","9a3216dfee351e3dca63d4d0c9845575f1d6ad1f","core/src/main/java/org/elasticsearch/index/IndexSettings.java","6","0","39","2","342","645","2"
"elasticsearch","4bce7271659889d839388d7df5c61a6d2a5c3c7a","core/src/main/java/org/elasticsearch/index/IndexSettings.java","6","0","39","2","348","658","0"
"elasticsearch","8fd71a5d6d2ceb934494b999917be751ea81c9b0","core/src/main/java/org/elasticsearch/index/IndexSettings.java","6","0","39","2","348","658","0"
"hazelcast","0dc65895e880eb4cbdd6996e355913992bf987d9","hazelcast/src/main/java/com/hazelcast/map/impl/PartitioningStrategyFactory.java","6","0","4","0","35","82","0"
"hazelcast","36b35da77f64da0982327ab57ad5824883a33afc","hazelcast/src/main/java/com/hazelcast/map/impl/PartitioningStrategyFactory.java","6","0","4","0","35","82","0"
"netty","bad9e83121c14b32e8fa2776239da0c68de9dd7c","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker08.java","6","0","4","0","66","167","0"
"netty","bad9e83121c14b32e8fa2776239da0c68de9dd7c","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13.java","6","0","4","0","66","168","0"
"elasticsearch","9080f51340b1b26f8bd171b4c82de8d87ad42b55","core/src/main/java/org/elasticsearch/indices/IndicesModule.java","6","0","4","1","137","189","1"
"elasticsearch","0a69f1e283e26e5d9e6a000b68b9f4778de557a1","core/src/main/java/org/elasticsearch/indices/IndicesModule.java","6","0","4","1","144","195","3"
"elasticsearch","5a64f08f048461a63a0ca1354a5050c954e63d52","core/src/main/java/org/elasticsearch/indices/IndicesModule.java","6","0","4","1","144","196","1"
"hazelcast","60ef394ef56db9dbbc83b95804f78a7cbf6e35c6","hazelcast/src/test/java/com/hazelcast/spi/impl/BasicOperationServiceTest.java","6","0","4","1","91","137","1"
"elasticsearch","2ccc223ff761043807683f34b29c693af6c94d95","core/src/main/java/org/elasticsearch/index/refresh/RefreshStats.java","6","0","4","10","79","134","0"
"hazelcast","ee067bd29414c085308867d691b25e6f9e26007d","hazelcast/src/test/java/com/hazelcast/spi/impl/BasicOperationServiceTest.java","6","0","4","11","160","228","1"
"hazelcast","3024e69fe6d51ee9478ab4f27ce9ab14f77dbb68","hazelcast/src/test/java/com/hazelcast/spi/impl/BasicOperationServiceTest.java","6","0","4","11","172","241","0"
"elasticsearch","3789983c7a6fa4e734530e2bb9f09fed17336ebd","src/main/java/org/elasticsearch/action/admin/indices/analyze/AnalyzeRequest.java","6","0","4","14","109","177","0"
"elasticsearch","3aed047bdedde1bda189cbfc2f81e65af42e57c5","core/src/test/java/org/elasticsearch/search/aggregations/metrics/ValueCountIT.java","6","0","4","18","268","365","1"
"elasticsearch","b1cef5fdf8e1f8e9982a4724986b2731ca4d522b","core/src/main/java/org/elasticsearch/common/xcontent/AbstractObjectParser.java","6","0","4","18","97","161","1"
"netty","9128d4f16a8ccb102bbf863b88e6be8e5574333d","transport/src/main/java/io/netty/channel/aio/AioEventLoopGroup.java","6","0","4","2","86","149","1"
"netty","23d017849429c18e1890b0a5799e5262df4f269f","transport/src/main/java/io/netty/channel/aio/AioEventLoopGroup.java","6","0","4","2","88","151","0"
"elasticsearch","046abdc281c321cd2128ee7684c0edfcaca07203","core/src/test/java/org/elasticsearch/common/geo/builders/AbstractShapeBuilderTestCase.java","6","0","4","2","94","146","2"
"elasticsearch","22e63b478306fb3cab6ba8967db6e1f2b73cdfd8","core/src/test/java/org/elasticsearch/common/geo/builders/AbstractShapeBuilderTestCase.java","6","0","4","2","94","146","1"
"elasticsearch","e74d02138f02a66331b2611b5e70a908bb49cb97","core/src/test/java/org/elasticsearch/common/geo/builders/AbstractShapeBuilderTestCase.java","6","0","4","2","98","151","0"
"hazelcast","93f819fb8690b3daca79cf2c83451d12f93b13fb","hazelcast/src/main/java/com/hazelcast/map/impl/nearcache/MapNearCacheManager.java","6","0","4","6","119","174","1"
"hazelcast","9845a4b10b51997d890ce1697618f2868243e05d","hazelcast/src/main/java/com/hazelcast/map/impl/nearcache/MapNearCacheManager.java","6","0","4","6","119","174","1"
"hazelcast","6545c690b616d41bf33e2d8e46c6dce930dc01c0","hazelcast/src/main/java/com/hazelcast/map/impl/nearcache/MapNearCacheManager.java","6","0","4","6","120","175","0"
"elasticsearch","577d2a6a1da81c78f0ff48c3f8755c1a04119f76","modules/transport-netty4/src/test/java/org/elasticsearch/http/netty4/Netty4HttpServerTransportTests.java","6","0","4","6","222","286","1"
"elasticsearch","01502893eb13acd0c128756c1066b2314bbb1b0d","modules/transport-netty4/src/test/java/org/elasticsearch/http/netty4/Netty4HttpServerTransportTests.java","6","0","4","7","249","319","0"
"netty","73c4ad5f0a233844aa8629224c46d758a06225c1","codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2HeadersFrame.java","6","0","4","7","61","111","0"
"elasticsearch","bd559d96d43e0f418818ea1c04c85066859a1192","modules/lang-mustache/src/main/java/org/elasticsearch/script/mustache/MultiSearchTemplateRequest.java","6","0","4","7","73","125","0"
"elasticsearch","b6ae7fbadb0669d015ec6070adca9469be88d29d","src/main/java/org/elasticsearch/index/merge/scheduler/MergeSchedulerProvider.java","6","0","4","9","76","133","1"
"netty","3482651e0c29edfa02f189751c704ebe4fe8f54c","common/src/main/java/io/netty/util/internal/MathUtil.java","6","0","5","0","18","82","0"
"hazelcast","eca7cec5e3af5e7098dc27a62dea257e072f417d","hazelcast/src/main/java/com/hazelcast/cache/CacheUtil.java","6","0","5","0","34","135","0"
"elasticsearch","164efaecbe42195f08ada58b5fde927ab21fc6e7","core/src/main/java/org/elasticsearch/common/network/NetworkAddress.java","6","0","5","0","44","184","0"
"elasticsearch","c25eb7defe0e8698ae36fb7abb515f8564c2d0eb","src/main/java/org/apache/lucene/store/XSimpleRateLimiter.java","6","0","5","0","45","98","0"
"elasticsearch","1441fec0687d9af1b3eb17a6cc7286bab495d01f","src/main/java/org/apache/lucene/search/XSearcherManager.java","6","0","5","0","76","178","2"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/action/get/MultiGetResponse.java","6","0","5","12","120","180","1"
"elasticsearch","7ab0e2c5321c802068d85c0fa3a0f44e0b02c5a4","core/src/test/java/org/elasticsearch/index/query/TemplateQueryIT.java","6","0","5","16","426","547","1"
"elasticsearch","3ce7b119d28e7d1be7284bd804606a65c2d1a383","core/src/test/java/org/elasticsearch/search/suggest/phrase/DirectCandidateGeneratorTests.java","6","0","5","2","142","210","0"
"netty","c6a3cae269f9305be7de088fe89500bb1137a2fe","common/src/main/java/io/netty/util/concurrent/UnorderedThreadPoolEventExecutor.java","6","0","5","23","189","281","0"
"elasticsearch","012797a82c7ee448c12ae45b63e349b610494d6d","src/main/java/org/elasticsearch/index/mapper/ParseContext.java","6","0","5","39","210","318","1"
"netty","39aefdfa06f89ae69cdb42481bdea2194ad2b62c","codec-memcache/src/test/java/io/netty/handler/codec/memcache/binary/BinaryMemcacheDecoderTest.java","6","0","5","4","183","277","0"
"elasticsearch","bbce6e85883ef812a80f5713e001f4ad1de47f22","src/main/java/org/elasticsearch/index/mapper/ParseContext.java","6","0","5","40","211","319","0"
"elasticsearch","25fd9e26c4fb042d6f6dea14efcd239577bdbbc4","core/src/main/java/org/elasticsearch/action/admin/indices/shrink/ShrinkRequest.java","6","0","5","9","102","169","0"
"elasticsearch","56cc87b7ccd41040d8fafcaf2da3680d96d10839","core/src/main/java/org/elasticsearch/action/admin/indices/shrink/ShrinkRequest.java","6","0","5","9","102","169","0"
"hazelcast","70d4de16ff0ac4518d09aad8c9f2ad9e782fb337","hazelcast/src/test/java/com/hazelcast/config/ReliableTopicConfigTest.java","6","0","5","9","156","210","1"
"hazelcast","d568e4d926d925d57d4e79e34614390416749301","hazelcast/src/test/java/com/hazelcast/config/ReliableTopicConfigTest.java","6","0","5","9","158","212","0"
"hazelcast","04c204fcf1f1d07695eb4355106ffdc8e6bc9365","hazelcast-client/src/main/java/com/hazelcast/client/config/ClientConfig.java","6","0","51","3","261","637","1"
"hazelcast","f903e560aabe0c2f6a443087a26079cc44f30468","hazelcast/src/main/java/com/hazelcast/util/ValidationUtil.java","6","0","6","0","33","102","1"
"hazelcast","f809f3f180b524c4cfea0a59d8253342aaf13275","hazelcast/src/main/java/com/hazelcast/util/ValidationUtil.java","6","0","6","0","35","105","0"
"netty","f779a4415cedcfa445777b186c8fe1d6341278df","src/main/java/io/netty/bootstrap/ClientBootstrap.java","6","0","6","0","50","223","1"
"elasticsearch","e34a35244cac6981b03d8c0a7f05e8a2f2942c55","src/main/java/org/elasticsearch/index/query/HasParentFilterBuilder.java","6","0","6","0","55","106","1"
"junit","669bb577583f2edd8cd65008a7c9ac19ebc350ea","src/main/java/org/junit/runner/manipulation/Filter.java","6","0","6","0","57","107","0"
"neo4j","54865c46d070187ab56d4bcd32e7831a04b1bcd1","community/kernel/src/main/java/org/neo4j/kernel/configuration/Config.java","6","0","6","11","134","210","1"
"mcMMO","71141a0f8d073c1a4facf78b733bfb39232192a3","src/main/java/com/gmail/nossr50/util/player/UserManager.java","6","0","6","4","66","118","1"
"mcMMO","6d5f3a52f4ad7c2ef840d4f6b33f7da20eecef48","src/main/java/com/gmail/nossr50/util/player/UserManager.java","6","0","6","5","69","122","0"
"elasticsearch","1f04182b8164ffb19f3805c48d67f0375262b317","core/src/main/java/org/elasticsearch/action/admin/indices/warmer/delete/DeleteWarmerRequest.java","6","0","6","5","90","148","0"
